Account,Status,Source_Row,Month_1,Month_2,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Month_11,Month_12,Total
Ins.Benefits - Maintenance,Layer 1 Item,202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ins.Benefits - Cleaning,Layer 1 Item,203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ins.Benefits - Grounds,Layer 1 Item,204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Corporate Insurance Benefits,Layer 1 Item,205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401K Contributions,Layer 1 Item,208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401K Contr,Layer 1 Item,209,1307.04,1532.87,2485.98,808.31,479.42,1277.69,776.39,1546.64,1001.22,1267.13,2012.37,15883.48,30378.539999999997
401K Contr Retail,Layer 1 Item,210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401K Contr - Administrative,Layer 1 Item,211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401K Contr - Maintenance,Layer 1 Item,212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401K Contr - Cleaning,Layer 1 Item,213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401K Contr - Grounds,Layer 1 Item,214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Corporate 401K Contr,Layer 1 Item,215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workers Compensation,Layer 1 Item,218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workers Comp,Layer 1 Item,219,341.5,396.72,672.26,475.81,-44.12,367.4,270.83,487.09,221.82,326.98,528.42,4405.44,8450.15
Workers Comp Retail,Layer 1 Item,220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workers Comp - Administrative,Layer 1 Item,221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workers Comp - Leasing,Layer 1 Item,222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workers Comp - Maintenance,Layer 1 Item,223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workers Comp - Cleaning,Layer 1 Item,224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workers Comp - Grounds,Layer 1 Item,225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Corporate Workers Comp,Layer 1 Item,226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Payroll,Layer 1 Item,229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Payroll Processing Fees,Layer 1 Item,230,483.14,483.13,467.55,501.16,314.62,485.75,487.48,442.62,490.05,474.19,490.07,5587.31,10707.07
Payroll Processing Fees Retail,Layer 1 Item,231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60620-000,Layer 1 Item,232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,743.76,0.0,187.14,930.9,1861.8
Temp Help - Management,Layer 1 Item,233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Temp Help - Maintenance,Layer 1 Item,234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Club Dues (retired),Layer 1 Item,235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Employee Housing - Admin,Layer 1 Item,236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60642-000,Layer 1 Item,237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uniforms - Admin,Layer 1 Item,238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Payroll,Layer 1 Item,239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Payroll Retail,Layer 1 Item,240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Corporate Payroll Processing Fees,Layer 1 Item,241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Corporate Temporary Help,Layer 1 Item,242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Corporate Employee Housing - Admin,Layer 1 Item,243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Corporate Other Payroll,Layer 1 Item,244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utilities,Layer 1 Item,248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity,Layer 1 Item,249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity - Vacant,Layer 1 Item,250,3465.81,5525.62,3627.45,2904.63,1801.23,6496.47,-45.68,1886.1,2217.71,3726.42,4187.28,41604.26,77397.3
Electricity - Vacant (Retail),Layer 1 Item,251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity - Common,Layer 1 Item,252,25.36,3085.06,2921.59,899.89,11503.74,25453.57,4300.51,2640.85,1813.22,12489.5,4808.02,69516.72,139458.03
Electricity - Common (Retail),Layer 1 Item,253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71020-000,Layer 1 Item,254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gas - Vacant,Layer 1 Item,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gas - Vacant (Retail),Layer 1 Item,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gas - Common,Layer 1 Item,257,897.35,838.2,1296.59,1460.67,1350.65,1861.76,1802.4,2445.24,2225.65,1960.46,1716.4,18966.92,36822.29
Gas - Common (Retail),Layer 1 Item,258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71030-000,Layer 1 Item,259,-1346.25,1502.48,3477.95,4997.88,4496.62,4128.25,3995.69,3496.23,7211.8,2316.05,5899.28,42011.54,82187.51999999999
Water (Retail),Layer 1 Item,260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Water Irrigation,Layer 1 Item,261,1066.35,472.24,1296.95,974.08,-254.29,1187.64,640.35,560.31,-994.34,-125.83,181.12,5004.58,10009.16
Water Irrigation (Retail),Layer 1 Item,262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71040-000,Layer 1 Item,263,322.9,2086.27,5001.34,7090.74,6401.72,5805.95,5665.88,4957.64,10204.29,3116.73,8055.39,59470.27,118179.12
Sewer (Retail),Layer 1 Item,264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trash Removal,Layer 1 Item,265,-619.61,2786.12,1480.89,9676.66,10146.0,10305.35,6993.95,6750.39,11758.55,6142.2,6036.52,75629.81,147086.83
Trash Removal (Retail),Layer 1 Item,266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cable (retired),Layer 1 Item,267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71055-000,Layer 1 Item,268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Utilities,Layer 1 Item,269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Utilities (Retail),Layer 1 Item,270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utility Service Fees,Layer 1 Item,271,673.66,884.62,1200.92,1479.49,1684.76,1770.03,1611.32,2338.34,1995.97,2092.92,2039.16,18851.09,36622.28
Utility Service Fees (Retail),Layer 1 Item,272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Turnover Costs,Layer 1 Item,275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carpet Cleaning,Layer 1 Item,276,0.0,0.0,0.0,0.0,0.0,140.73,0.0,0.0,0.0,579.14,586.69,1306.56,2613.12
Carpet Repair,Layer 1 Item,277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vinyl Repair,Layer 1 Item,278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Contract Apartment Painting,Layer 1 Item,279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,196.0,392.0
Painting Supplies,Layer 1 Item,280,445.19,267.77,435.7,218.63,0.0,79.47,0.0,0.0,193.36,0.0,49.49,1689.61,3379.22
Window Coverings Repairs,Layer 1 Item,281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wall Repairs,Layer 1 Item,282,16.0,0.0,1171.36,525.0,500.0,-500.0,0.0,500.0,0.0,0.0,225.0,2437.36,4874.719999999999
Contract Apartment Cleaning,Layer 1 Item,283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cleaning Supplies,Layer 1 Item,284,518.41,962.45,1798.68,1466.87,756.3,1674.05,96.87,349.74,1754.91,1621.34,680.44,11716.41,23396.47
Apartment Window Cleaning,Layer 1 Item,285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ceiling Fan/Fixture Repairs,Layer 1 Item,286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Private Gate Repair,Layer 1 Item,287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Turnover Costs,Layer 1 Item,288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Turnover Costs (Retail),Layer 1 Item,289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Contracting Services,Layer 1 Item,292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Landscape Contract,Layer 1 Item,293,2193.35,2193.35,2193.35,2193.35,2193.35,2193.35,2193.35,2193.35,2193.35,2193.35,2193.35,26320.2,50447.049999999996
Landscape Contract (Retail),Layer 1 Item,294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Seasonal Color,Layer 1 Item,295,2500.0,0.0,0.0,0.0,-2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Seasonal Color (Retail),Layer 1 Item,296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mulch/Pine Straw,Layer 1 Item,297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mulch/Pine Straw (Retail),Layer 1 Item,298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Landscape Supplies,Layer 1 Item,299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Plants/Maintenance,Layer 1 Item,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Plants/Maintenance (Retail),Layer 1 Item,301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Landscaping,Layer 1 Item,302,142.96,0.0,0.0,254.11,0.0,381.64,269.96,0.0,119.33,205.93,205.92,1579.85,3159.7
Other Landscaping (Retail),Layer 1 Item,303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Courtesy Patrol,Layer 1 Item,304,7725.4,7573.34,8098.33,7355.23,8025.0,6623.73,7849.17,7417.92,8269.61,7709.17,7799.17,98520.24,182966.31
Courtesy Patrol (Retail),Layer 1 Item,305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alarms & Monitoring,Layer 1 Item,306,149.13,149.13,149.13,149.13,149.13,298.26,149.13,149.13,149.13,149.13,149.13,1789.56,3579.1200000000003
Alarms & Monitoring (Retail),Layer 1 Item,307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pest Control,Layer 1 Item,308,135.31,135.31,135.31,202.97,135.31,270.62,142.08,142.08,169.53,187.78,142.08,1933.69,3732.0699999999997
Pest Control (Retail),Layer 1 Item,309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cleaning & Contract Services,Layer 1 Item,310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elevator Contract,Layer 1 Item,311,0.0,0.0,0.0,0.0,0.0,0.0,1605.42,1605.42,2128.09,1627.94,1627.94,8594.81,17189.620000000003
Elevator Contract (Retail),Layer 1 Item,312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Contract Common Area Cleaning,Layer 1 Item,313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Contract Common Area Cleaning (Retail),Layer 1 Item,314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electrical Contract,Layer 1 Item,315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Snow Removal,Layer 1 Item,316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Snow Removal (Retail),Layer 1 Item,317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Contracted Services,Layer 1 Item,318,140.73,0.0,140.73,0.0,0.0,450.33,154.8,0.0,154.8,0.0,154.8,1759.11,2955.2999999999997
Other Contracted Services (Retail),Layer 1 Item,319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pool & Spa Contract,Layer 1 Item,320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washer/Dryer Rental Fees,Layer 1 Item,321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Repairs & Maintenance,Layer 1 Item,324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Repairs & Maintenance,Layer 1 Item,325,0.0,750.17,0.0,0.0,0.0,4204.96,2828.61,0.0,0.0,2287.33,2848.58,12919.65,25839.3
Other Repairs & Maintenance (Retail),Layer 1 Item,326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Computer Repairs & Maintenance,Layer 1 Item,327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Contracted Electrical Repairs,Layer 1 Item,328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Contracted Electrical Repairs (Retail),Layer 1 Item,329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electrical Supplies,Layer 1 Item,330,245.96,121.26,0.0,69.61,0.0,272.45,159.75,13.73,116.45,51.42,42.2,1092.83,2185.66
Electrical Supplies (Retail),Layer 1 Item,331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Contracted Plumbing Repairs,Layer 1 Item,332,0.0,0.0,0.0,0.0,0.0,979.58,0.0,0.0,0.0,0.0,0.0,979.58,1959.16
Contracted Plumbing Repairs (Retail),Layer 1 Item,333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Plumbing Supplies,Layer 1 Item,334,-365.89,161.2,31.49,79.05,128.82,0.0,91.07,128.58,188.5,32.06,56.15,896.92,1427.9499999999998
Plumbing Supplies (Retail),Layer 1 Item,335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Contracted HVAC Repairs,Layer 1 Item,336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Contracted HVAC Repairs (Retail),Layer 1 Item,337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HVAC Supplies,Layer 1 Item,338,0.0,0.0,0.0,58.66,0.0,628.88,0.0,0.0,1039.55,215.42,521.56,2464.07,4928.139999999999
HVAC Supplies (Retail),Layer 1 Item,339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Appliances/Equipment,Layer 1 Item,340,0.0,9.8,0.0,0.0,0.0,0.0,28.84,0.0,0.0,0.0,0.0,38.64,77.28
72060-000,Layer 1 Item,341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roof (Retail),Layer 1 Item,342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72065-000,Layer 1 Item,343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pool & Spa Repairs,Layer 1 Item,344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pool Supplies,Layer 1 Item,345,808.65,385.78,0.0,900.75,0.0,290.66,0.0,0.0,287.79,314.34,0.0,2987.97,5975.94
72080-000,Layer 1 Item,346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lighting (Retail),Layer 1 Item,347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Recreation/Common Area,Layer 1 Item,348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.44,495.31,15.11,0.0,791.86,1583.72
Ext Wall/Fence/Signage,Layer 1 Item,349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ext Wall/Fence/Signage (Retail),Layer 1 Item,350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lawn Sprinkler/Irrigation,Layer 1 Item,351,0.0,0.0,0.0,0.0,0.0,147.22,1082.5,0.0,0.0,0.0,0.0,1229.72,2459.44
Lawn Sprinkler/Irrigation (Retail),Layer 1 Item,352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Landscaping R&M,Layer 1 Item,353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Landscaping R&M (Retail),Layer 1 Item,354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Access Gates & Fences,Layer 1 Item,355,0.0,0.0,0.0,0.0,0.0,0.0,864.92,251.14,621.36,3254.0,0.0,4991.42,9982.84
Access Gates & Fences (Retail),Layer 1 Item,356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fountain Repairs/Supplies,Layer 1 Item,357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Windows/Screens/Doors,Layer 1 Item,358,0.0,19.04,14.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.32,66.64
Windows/Screens/Doors (Retail),Layer 1 Item,359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
General Supplies,Layer 1 Item,360,1200.77,0.0,40.52,96.51,0.0,141.7,0.0,19.03,286.84,0.0,0.0,1823.01,3608.38
Tools/Equipment,Layer 1 Item,361,336.32,685.32,613.7,197.08,25.7,0.0,144.72,391.86,198.28,0.0,83.71,2676.69,5353.380000000001
Garage/Carport,Layer 1 Item,362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Parking Lot Repair,Layer 1 Item,363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Parking Lot Repair (Retail),Layer 1 Item,364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Common Area Cleaning & Supplies,Layer 1 Item,365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.24,-156.24,0.0,0.0,0.0
Common Area Cleaning & Supplies (Retail),Layer 1 Item,366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Common Area Carpet Clean/Repair,Layer 1 Item,367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Water Extraction,Layer 1 Item,368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fire/Life Safety,Layer 1 Item,369,0.0,19.65,0.0,0.0,112.21,615.0,0.0,232.0,1062.0,0.0,537.5,2578.36,5156.72
Fire/Life Safety (Retail),Layer 1 Item,370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Golf Carts/Vehicle,Layer 1 Item,371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Locks & Keys,Layer 1 Item,372,0.0,77.21,65.03,21.79,0.0,1614.6,149.69,484.92,122.95,484.92,0.0,3021.11,6042.219999999999
Preventative Maintenance,Layer 1 Item,373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COVID-19 Impact,Layer 1 Item,374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Advertising & Marketing,Layer 1 Item,377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Market Data,Layer 1 Item,378,177.77,177.77,376.46,-711.08,188.23,190.59,0.0,0.0,0.0,0.0,0.0,577.51,977.25
Leasing Automation,Layer 1 Item,379,958.6,958.6,958.6,958.6,958.6,958.6,1376.9,1376.9,1107.35,1376.9,1376.9,14283.75,26650.3
Market Research,Layer 1 Item,380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Presentation Material,Layer 1 Item,381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Marketing,Layer 1 Item,382,114.96,0.0,114.96,38.82,329.13,160.25,618.75,118.75,286.92,423.21,113.43,2721.71,5040.889999999999
Public Relations,Layer 1 Item,383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Public Relations (Retail),Layer 1 Item,384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Employer Call Program,Layer 1 Item,385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Collateral Materials,Layer 1 Item,386,0.0,0.0,0.0,0.0,59.54,0.0,0.0,65.28,0.0,3000.0,0.0,3124.82,6249.64
Banners/Flags,Layer 1 Item,387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Banners/Flags (Retail),Layer 1 Item,388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72564-000,Layer 1 Item,389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Signage (Retail),Layer 1 Item,390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Model Furniture,Layer 1 Item,391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Model Accessories,Layer 1 Item,392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Promotions,Layer 1 Item,393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Promotions (Retail),Layer 1 Item,394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prospect Refreshments,Layer 1 Item,395,442.36,450.96,335.83,0.0,2761.81,740.58,856.44,996.01,1996.38,336.0,1476.36,9299.69,19692.42
Resident Functions/Parties,Layer 1 Item,396,282.08,175.1,75.82,0.0,0.0,0.0,0.0,1232.73,194.34,0.0,785.93,2746.0,5492.0
Advertising - Printed Media,Layer 1 Item,397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Resident Gifts,Layer 1 Item,398,195.64,397.08,521.54,400.0,-400.0,191.28,0.0,20.0,325.35,111.07,142.07,2107.24,4011.2699999999995
Resident Referral,Layer 1 Item,399,0.0,2000.0,0.0,1000.0,2500.0,1500.0,0.0,500.0,1000.0,3000.0,1500.0,12000.0,25000.0
Locator/Broker Fees,Layer 1 Item,400,25078.43,55499.24,31002.05,50258.45,25352.05,65247.07,901.5,5775.0,16580.66,1774.5,28359.92,317531.55,623360.4199999999
Leasing Commissions,Layer 1 Item,401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marketing Dues & Subscriptions,Layer 1 Item,402,0.0,0.0,83.34,278.08,0.0,0.0,1133.11,139.44,0.0,0.0,0.0,1633.97,3267.9399999999996
Market Studies/Shopper Reports,Layer 1 Item,403,0.0,0.0,0.0,1066.62,0.0,0.0,0.0,0.0,139.44,0.0,278.88,1484.94,2969.88
