Account,Status,Source_Row,Month_1,Month_2,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Month_11,Month_12,Total
5900-0000,Layer 1 Item,204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Real Estate Taxes,Layer 1 Item,205,63503.34,68417.01,64553.71,64332.97,66482.85,64338.01,66482.86,79393.75,61730.49,68344.45,66139.77,799339.32,1533058.5299999998
Professional Fees - Real Estate Taxes,Layer 1 Item,206,0.0,715.94,715.89,715.89,715.89,715.89,715.89,715.89,715.89,1085.89,715.89,7528.95,15057.900000000001
Sales Taxes,Layer 1 Item,207,161.8,0.0,0.0,0.0,327.84,0.0,212.93,0.0,0.0,0.0,0.0,702.57,1405.1399999999999
5950-0000,Layer 1 Item,210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5960-0000,Layer 1 Item,211,24795.61,25159.93,24798.86,24798.86,24798.86,24798.86,24798.86,24798.86,24798.86,26024.33,27642.93,302043.73,579258.5499999999
Professional Fees - Insurance,Layer 1 Item,212,433.54,433.54,433.54,433.54,433.54,433.54,433.54,433.54,433.54,433.54,419.81,5188.75,9943.960000000001
MANAGEMENT FEES,Layer 1 Item,215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Management Fees,Layer 1 Item,216,14817.65,16170.38,16065.67,16651.74,16726.06,16479.35,17724.02,17996.04,18289.08,18466.14,17137.69,202960.51,389484.33
Information Management Fee,Layer 1 Item,217,519.58,519.58,519.58,519.58,519.58,519.58,519.58,519.58,519.58,519.58,519.58,6234.96,11950.34
Revenue Mgmt Fees,Layer 1 Item,218,782.5,782.5,782.5,782.5,782.5,782.5,782.5,782.5,782.5,782.5,782.5,9390.0,17997.5
NET OPERATING INCOME,Layer 1 Item,222,150595.57,131107.16,69736.11,169631.2,141601.74,159982.99,189335.31,167249.73,212945.93,211082.6,175403.1,1945899.39,3724570.83
